"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"537",74093,"1",4,"1","1","1",7,"1","15"
"538",74094,"1",7,"4","1","1",5,"6","6"
"539",74095,"2",12,"2","1","1",4,"1","15"
"540",74096,"1",53,"3","1","1",2,"1","2"
"541",74097,"2",40,"3","1","1",6,"1","15"
"542",74098,"1",0,"1","1","1",5,"1","7"
"543",74099,"1",44,"1","2","1",5,"1","5"
"544",74100,"1",69,"4","1","1",1,"3","4"
"545",74101,"2",34,"7","1","1",4,"5","2"
"546",74102,"2",18,"4","1","1",4,"1","7"
"547",74103,"2",17,"2","1","1",4,"3","5"
"548",74104,"2",8,"7","1","1",5,"1","15"
"549",74105,"2",0,"4","1","1",4,"3","3"
"550",74106,"2",10,"4","1","1",6,"6","9"
"551",74107,"1",4,"3","1","1",4,"3","4"
"552",74108,"2",1,"4","1","1",5,"1","14"
"553",74109,"2",59,"3","2","2",3,"3","7"
"554",74110,"1",60,"2","2","2",4,"1","6"
"555",74111,"2",61,"6","2","1",5,"1","15"
"556",74112,"2",28,"2","1","1",6,"6","4"
"557",74113,"1",17,"3","1","1",4,"3","5"
"558",74114,"2",9,"4","1","1",6,"1","6"
"559",74115,"1",27,"1","2","2",5,"6","4"
"560",74116,"1",25,"2","1","1",6,"5","8"
"561",74117,"2",8,"4","1","1",5,"1","9"
"562",74118,"2",35,"1","2","1",5,"1","14"
"563",74119,"2",32,"1","2","1",5,"1","7"
"564",74120,"1",80,"3","1","1",2,"1","5"
"565",74121,"2",9,"3","1","1",3,"3","15"
"566",74122,"2",71,"3","2","2",1,"3","6"
"567",74123,"2",21,"2","1","1",2,"1","3"
"568",74124,"2",28,"2","2","1",2,"4","5"
"569",74125,"2",39,"3","1","1",3,"1","12"
"570",74126,"2",53,"4","1","1",1,"5","8"
"571",74127,"2",33,"4","1","1",7,"5","5"
"572",74128,"2",71,"4","2","1",5,"3","7"
"573",74129,"1",56,"6","2","2",7,"4","8"
"574",74130,"1",12,"4","1","1",6,"1","9"
"575",74131,"2",24,"1","1","1",3,"1","10"
"576",74132,"2",62,"4","1","1",3,"1","10"
"577",74133,"2",14,"1","1","1",5,"1","6"
"578",74134,"2",51,"6","2","2",3,"1","9"
"579",74135,"2",6,"3","1","1",4,"1","15"
"580",74136,"1",9,"6","1","1",4,"1","77"
"581",74137,"1",17,"1","2","2",7,"1","8"
"582",74138,"1",69,"1","2","1",3,"1","6"
"583",74139,"2",63,"6","2","1",2,"1","1"
"584",74140,"2",8,"1","2","2",5,"1","3"
"585",74141,"2",71,"3","1","1",1,"3","9"
"586",74142,"1",61,"4","1","1",3,"1","7"
"587",74143,"1",30,"3","1","1",4,"1","15"
"588",74144,"1",51,"1","2","2",3,"1","14"
"589",74145,"1",6,"4","2","2",3,"77","7"
"590",74146,"1",50,"4","2","1",2,"1","2"
"591",74147,"2",79,"3","1","1",2,"1","4"
"592",74148,"2",42,"3","1","1",2,"1","5"
"593",74149,"2",54,"1","1","1",1,"5","2"
"594",74150,"2",20,"3","1","1",7,"1","14"
"595",74151,"1",1,"3","1","1",5,"4","2"
"596",74152,"2",74,"4","1","1",1,"2","2"
"597",74153,"2",59,"3","1","1",2,"1","77"
"598",74154,"2",52,"4","1","1",3,"5","8"
"599",74155,"2",20,"2","1","1",3,"5","4"
"600",74156,"2",3,"2","1","1",5,"3","7"
"601",74157,"2",7,"7","1","1",6,"1","15"
"602",74158,"2",19,"4","1","1",6,"3","6"
"603",74159,"1",32,"4","1","1",1,"3","10"
"604",74160,"2",66,"2","1","1",4,"1","14"
"605",74161,"2",16,"7","1","1",7,"3","6"
"606",74162,"2",19,"3","1","1",5,"1","15"
"607",74163,"2",11,"1","1","1",3,"5","14"
"608",74164,"2",38,"1","1","1",3,"1","6"
"609",74165,"1",3,"1","1","1",7,"1","8"
"610",74166,"2",28,"3","1","1",5,"1","2"
"611",74167,"1",0,"3","1","1",5,"1","14"
"612",74168,"1",14,"1","1","1",5,"1","5"
"613",74169,"1",22,"4","1","1",3,"4","8"
"614",74170,"1",56,"4","1","1",1,"1","15"
"615",74171,"1",17,"6","1","1",3,"1","9"
"616",74172,"2",33,"3","1","1",3,"3","6"
"617",74173,"2",43,"2","2","1",3,"2","5"
"618",74174,"2",3,"3","1","1",4,"1","15"
"619",74175,"2",80,"3","1","1",1,"2","2"
"620",74176,"2",51,"6","2","2",6,"5","4"
"621",74177,"1",5,"3","1","1",5,"1","6"
"622",74178,"2",53,"4","1","1",2,"4","15"
"623",74179,"1",17,"4","1","1",6,"1","15"
"624",74180,"2",63,"3","1","1",2,"1","9"
"625",74181,"1",38,"3","1","1",3,"1","6"
"626",74182,"1",12,"1","1","1",7,"1","7"
"627",74183,"2",11,"2","1","1",5,"1","15"
"628",74184,"2",55,"6","2","1",3,"1","15"
"629",74185,"2",11,"3","1","1",5,"1","15"
"630",74186,"2",29,"3","1","1",5,"1","7"
"631",74187,"2",23,"4","1","1",6,"1","12"
"632",74188,"1",80,"3","1","1",1,"5","77"
"633",74189,"2",0,"1","1","1",3,"1","6"
"634",74190,"2",56,"3","1","1",2,"1","8"
"635",74191,"2",39,"4","1","1",3,"3","1"
"636",74192,"2",7,"3","1","1",5,"1","7"
"637",74193,"2",66,"3","1","1",1,"5","3"
"638",74194,"2",3,"3","1","1",3,"6","4"
"639",74195,"2",26,"3","1","1",5,"1","5"
"640",74196,"2",36,"3","1","1",3,"1","15"
"641",74197,"1",26,"4","1","1",3,"5","4"
"642",74198,"2",66,"2","2","1",1,"3","7"
"643",74199,"2",22,"4","1","1",3,"5","1"
"644",74200,"1",5,"3","1","1",5,"3","6"
"645",74201,"2",25,"4","1","1",2,"5","3"
"646",74202,"1",59,"4","1","1",2,"1","14"
"647",74203,"2",51,"4","1","1",2,"1","5"
"648",74204,"2",6,"4","1","1",7,"4","4"
"649",74205,"1",65,"6","2","2",7,"1","15"
"650",74206,"1",16,"7","1","1",2,"3","14"
"651",74207,"2",32,"3","1","1",3,"1","9"
"652",74208,"1",2,"2","1","1",7,"1","6"
"653",74209,"2",9,"4","1","1",5,"1","6"
"654",74210,"1",0,"1","1","1",5,"1","4"
"655",74211,"2",74,"2","1","1",3,"1","4"
"656",74212,"2",7,"6","1","1",4,"4","9"
"657",74213,"2",6,"1","2","2",6,"1","5"
"658",74214,"2",47,"2","2","1",5,"1","15"
"659",74215,"2",9,"1","2","1",4,"1","15"
"660",74216,"1",4,"3","1","1",3,"5","3"
"661",74217,"1",5,"1","1","1",3,"5","5"
"662",74218,"1",10,"4","1","1",3,"4","7"
"663",74219,"1",74,"6","2","1",3,"1","15"
"664",74220,"1",14,"3","1","1",2,"2","4"
"665",74221,"2",34,"4","1","1",7,"5","77"
"666",74222,"1",45,"3","1","1",1,"6","4"
"667",74223,"2",1,"3","1","1",4,"1","7"
"668",74224,"1",66,"3","1","1",3,"3","5"
"669",74225,"2",67,"2","2","1",1,"3","5"
"670",74226,"2",20,"6","1","1",1,"5","1"
"671",74227,"2",78,"4","2","1",1,"4","3"
"672",74228,"1",2,"4","1","1",2,"5","4"
"673",74229,"2",17,"4","1","1",4,"1","14"
"674",74230,"1",44,"1","2","2",3,"1","9"
"675",74231,"2",67,"4","1","1",1,"3","6"
"676",74232,"2",29,"3","1","1",5,"1","6"
"677",74233,"2",19,"1","1","1",1,"1","2"
"678",74234,"1",0,"3","1","1",3,"6","5"
"679",74235,"2",27,"1","1","1",1,"6","4"
"680",74236,"1",1,"2","1","1",5,"1","6"
"681",74237,"2",51,"3","1","1",1,"3","14"
"682",74238,"1",6,"6","2","1",4,"1","8"
"683",74239,"2",35,"3","1","1",3,"1","15"
"684",74240,"2",74,"4","1","1",1,"3","8"
"685",74241,"1",72,"3","1","1",2,"1","8"
"686",74242,"2",9,"7","1","1",5,"5","6"
"687",74243,"2",33,"1","1","1",4,"1","8"
"688",74244,"2",7,"3","1","1",3,"3","7"
"689",74245,"2",11,"2","1","1",7,"1","7"
"690",74246,"2",71,"6","2","1",1,"3","3"
"691",74247,"1",74,"3","2","1",2,"1","14"
"692",74248,"2",4,"3","1","1",5,"1","8"
"693",74249,"2",16,"6","1","1",4,"1","15"
"694",74250,"2",2,"1","1","1",5,"1","1"
"695",74251,"1",20,"3","1","1",4,"1","5"
"696",74252,"2",18,"3","1","1",6,"1","8"
"697",74253,"1",77,"4","1","1",2,"1","6"
"698",74254,"1",71,"3","1","1",6,"1","15"
"699",74255,"1",7,"3","1","1",5,"6","14"
"700",74256,"1",17,"6","1","1",1,"1","1"
"701",74257,"2",0,"6","1","1",6,"1","5"
"702",74258,"1",1,"4","1","1",6,"1","14"
"703",74259,"2",39,"2","2","1",4,"1","7"
"704",74260,"2",52,"4","1","1",3,"2","3"
"705",74261,"2",2,"1","2","2",5,"6","4"
"706",74262,"2",70,"3","1","1",1,"2","2"
"707",74263,"2",8,"7","1","1",5,"1","7"
"708",74264,"2",46,"1","2","2",4,"3","5"
"709",74265,"2",36,"2","2","2",4,"1","3"
"710",74266,"1",1,"6","1","1",6,"5","4"
"711",74267,"2",4,"4","1","1",6,"5","4"
"712",74268,"2",62,"3","1","1",2,"3","2"
"713",74269,"1",4,"1","1","1",5,"1","15"
"714",74270,"2",51,"3","1","1",3,"1","15"
"715",74271,"1",13,"1","1","1",7,"1","6"
"716",74272,"2",0,"3","1","1",4,"1","8"
"717",74273,"1",16,"3","1","1",6,"1","14"
"718",74274,"1",16,"4","1","1",5,"1","8"
"719",74275,"2",29,"7","1","1",1,"6","3"
"720",74276,"2",62,"1","1","1",2,"1","4"
"721",74277,"1",16,"1","1","1",6,"5","14"
"722",74278,"2",42,"6","2","2",7,"1","15"
"723",74279,"2",21,"3","1","1",1,"5","3"
"724",74280,"2",80,"3","1","1",2,"1","12"
"725",74281,"1",27,"3","1","1",2,"5","10"
"726",74282,"2",23,"2","1","1",3,"6","6"
"727",74283,"2",49,"1","2","2",2,"3","8"
"728",74284,"1",58,"4","1","1",7,"4","8"
"729",74285,"2",30,"7","2","1",6,"1","15"
"730",74286,"2",10,"4","1","1",6,"3","4"
"731",74287,"1",60,"4","1","1",2,"3","9"
"732",74288,"2",15,"1","1","1",4,"1","7"
"733",74289,"1",0,"4","1","1",4,"5","3"
"734",74290,"1",48,"3","1","1",5,"1","10"
"735",74291,"2",3,"1","1","1",7,"1","9"
"736",74292,"2",63,"3","1","1",1,"3","3"
"737",74293,"2",27,"3","1","1",1,"5","9"
"738",74294,"2",44,"1","1","1",4,"5","4"
"739",74295,"1",26,"6","2","2",1,"5","7"
"740",74296,"1",26,"3","1","1",2,"5","15"
"741",74297,"1",9,"2","1","1",4,"1","77"
"742",74298,"2",80,"3","1","1",2,"1","6"
"743",74299,"2",0,"4","1","1",3,"1","6"
"744",74300,"1",46,"4","2","1",1,"1","15"
"745",74301,"2",50,"3","1","1",2,"5","15"
"746",74302,"1",62,"2","2","1",3,"6","7"
"747",74303,"1",3,"1","1","1",5,"1","8"
"748",74304,"1",80,"3","1","1",2,"1","3"
"749",74305,"1",71,"3","1","1",4,"1","6"
"750",74306,"1",62,"1","1","1",5,"5","6"
"751",74307,"2",6,"4","1","1",4,"5","7"
"752",74308,"1",11,"3","1","1",5,"1","4"
"753",74309,"2",4,"1","1","1",7,"1","6"
"754",74310,"2",60,"6","2","1",2,"1","14"
"755",74311,"1",5,"1","1","1",6,"6","6"
"756",74312,"1",22,"3","1","1",1,"5","3"
"757",74313,"2",80,"3","1","1",2,"1","4"
"758",74314,"1",50,"6","2","1",5,"1","15"
"759",74315,"2",7,"1","1","1",5,"1","3"
"760",74316,"2",17,"4","1","1",3,"5","2"
"761",74317,"1",33,"3","1","1",4,"1","10"
"762",74318,"2",52,"3","1","1",3,"1","9"
"763",74319,"2",68,"6","2","1",1,"3","2"
"764",74320,"2",1,"4","1","1",4,"77","2"
"765",74321,"1",1,"2","1","1",2,"4","2"
"766",74322,"1",18,"1","2","2",6,"6","6"
"767",74323,"2",27,"3","1","1",3,"1","14"
"768",74324,"2",79,"3","1","1",2,"2","6"
"769",74325,"1",12,"7","1","1",3,"1","13"
"770",74326,"1",16,"4","1","1",3,"1","5"
"771",74327,"1",14,"1","1","1",6,"1","7"
"772",74328,"1",44,"2","2","1",4,"1","9"
"773",74329,"1",46,"6","2","2",2,"3","9"
"774",74330,"1",3,"3","1","1",3,"1","14"
"775",74331,"1",33,"4","1","1",5,"1","6"
"776",74332,"2",18,"3","1","1",4,"1","7"
"777",74333,"2",2,"3","1","1",7,"1","4"
"778",74334,"2",11,"6","1","1",4,"1","15"
"779",74335,"2",9,"1","1","1",6,"1","4"
"780",74336,"1",7,"2","1","1",7,"4","6"
"781",74337,"1",4,"3","1","1",5,"1","9"
"782",74338,"1",43,"3","1","1",1,"3","9"
"783",74339,"1",12,"1","1","1",7,"1","2"
"784",74340,"1",41,"3","1","1",2,"1","15"
"785",74341,"1",60,"2","2","1",1,"4","9"
"786",74342,"2",10,"4","1","1",5,"1","3"
"787",74343,"1",2,"1","1","1",5,"1","3"
"788",74344,"1",18,"4","1","1",5,"4","77"
"789",74345,"1",56,"3","1","1",4,"1","14"
"790",74346,"1",70,"3","1","1",2,"1","9"
"791",74347,"1",13,"7","1","1",3,"1","15"
"792",74348,"2",45,"4","1","1",4,"1","10"
"793",74349,"2",57,"2","2","1",2,"1","15"
"794",74350,"1",52,"3","1","1",4,"1","13"
"795",74351,"2",7,"4","1","1",3,"5","8"
"796",74352,"1",65,"6","2","1",2,"1","15"
"797",74353,"2",20,"3","1","1",5,"1","4"
"798",74354,"2",0,"1","1","1",6,"1","15"
"799",74355,"1",61,"3","1","1",2,"1","77"
"800",74356,"2",18,"1","1","1",5,"1","10"
"801",74357,"1",77,"2","2","1",1,"3","3"
"802",74358,"2",13,"1","1","1",5,"1","5"
"803",74359,"1",63,"4","2","1",2,"1","10"
"804",74360,"2",17,"4","1","1",4,"1","7"
"805",74361,"2",10,"3","1","1",7,"2","3"
"806",74362,"2",2,"3","1","1",5,"1","6"
"807",74363,"1",2,"3","1","1",5,"1","9"
"808",74364,"2",5,"1","1","1",6,"1","8"
"809",74365,"1",3,"3","1","1",6,"1","5"
"810",74366,"2",61,"3","1","1",4,"3","9"
"811",74367,"1",74,"3","1","1",1,"5","99"
"812",74368,"2",53,"3","1","1",4,"1","9"
"813",74369,"1",7,"1","2","2",6,"6","3"
"814",74370,"1",6,"4","1","1",4,"1","12"
"815",74371,"1",1,"2","1","1",5,"1","8"
"816",74372,"1",4,"4","1","1",4,"4","14"
"817",74373,"1",7,"1","1","1",6,"1","12"
"818",74374,"2",70,"6","2","1",2,"1","8"
"819",74375,"2",63,"1","2","2",4,"4","1"
"820",74376,"1",21,"4","1","1",2,"5","3"
"821",74377,"1",3,"4","1","1",3,"1","2"
"822",74378,"1",24,"2","1","1",2,"1","6"
"823",74379,"1",43,"4","2","1",3,"6","8"
"824",74380,"1",28,"3","1","1",5,"1","8"
"825",74381,"2",25,"3","1","1",3,"1","10"
"826",74382,"1",4,"4","1","1",5,"6","7"
"827",74383,"1",64,"2","1","1",4,"6","15"
"828",74384,"2",25,"7","1","1",7,"1","6"
"829",74385,"1",73,"3","2","1",2,"1","9"
"830",74386,"1",24,"7","1","1",2,"1","7"
"831",74387,"2",2,"4","1","1",4,"5","6"
"832",74388,"1",57,"6","2","1",3,"1","10"
"833",74389,"2",4,"4","1","1",3,"5","2"
"834",74390,"1",5,"4","1","1",5,"1","7"
"835",74391,"2",0,"3","1","1",7,"1","5"
"836",74392,"1",14,"3","1","1",4,"1","15"
"837",74393,"1",26,"4","2","1",1,"5","3"
"838",74394,"2",51,"4","1","1",3,"6","8"
"839",74395,"1",77,"3","1","1",1,"3","5"
"840",74396,"2",29,"3","1","1",1,"5","15"
"841",74397,"2",24,"3","1","1",5,"6","5"
"842",74398,"1",27,"7","1","1",4,"5","4"
"843",74399,"2",31,"3","1","1",5,"4","6"
"844",74400,"1",23,"6","1","1",3,"1","15"
"845",74401,"2",19,"3","1","1",7,"1","5"
"846",74402,"2",49,"3","1","1",1,"5","5"
"847",74403,"2",31,"4","1","1",2,"5","6"
"848",74404,"2",0,"3","1","1",5,"1","15"
"849",74405,"2",5,"4","1","1",4,"6","4"
"850",74406,"2",0,"2","1","1",4,"1","12"
"851",74407,"2",8,"3","1","1",5,"1","6"
"852",74408,"1",29,"2","1","1",7,"3","3"
"853",74409,"2",6,"6","1","1",4,"1","4"
"854",74410,"1",9,"3","1","1",7,"1","7"
"855",74411,"1",28,"3","1","1",1,"6","9"
"856",74412,"1",37,"6","2","1",5,"1","8"
"857",74413,"2",80,"3","1","1",2,"1","6"
"858",74414,"2",0,"3","1","1",5,"1","14"
"859",74415,"2",17,"1","1","1",5,"1","8"
"860",74416,"1",3,"6","2","2",4,"1","8"
"861",74417,"2",56,"4","1","1",2,"3","6"
"862",74418,"2",23,"3","1","1",3,"3","7"
"863",74419,"2",76,"3","1","1",1,"5","12"
"864",74420,"2",5,"4","1","1",4,"1","14"
"865",74421,"1",47,"3","1","1",1,"5","3"
"866",74422,"1",29,"4","1","1",1,"5","2"
"867",74423,"1",16,"6","2","2",1,"1","6"
"868",74424,"2",35,"3","1","1",3,"5","14"
"869",74425,"2",62,"3","1","1",2,"1","8"
"870",74426,"1",2,"3","1","1",3,"1","15"
"871",74427,"1",14,"4","1","1",5,"1","5"
"872",74428,"1",0,"3","1","1",5,"1","15"
"873",74429,"1",1,"3","1","1",5,"1","10"
"874",74430,"1",11,"3","1","1",1,"3","1"
"875",74431,"2",5,"2","1","1",3,"1","15"
"876",74432,"1",60,"4","1","1",5,"1","12"
"877",74433,"1",22,"3","1","1",5,"1","15"
"878",74434,"2",36,"4","1","1",5,"1","4"
"879",74435,"1",19,"4","1","1",4,"77","8"
"880",74436,"1",55,"6","2","1",4,"1","14"
"881",74437,"1",35,"1","2","2",1,"5","7"
"882",74438,"1",0,"3","1","1",5,"1","8"
"883",74439,"2",0,"1","1","1",4,"6","7"
"884",74440,"2",31,"3","1","1",4,"1","14"
"885",74441,"2",38,"4","1","1",4,"5","4"
"886",74442,"1",63,"4","1","1",3,"1","10"
"887",74443,"2",11,"2","2","1",4,"1","8"
"888",74444,"1",10,"4","1","1",6,"1","9"
"889",74445,"1",47,"3","1","1",4,"1","14"
"890",74446,"2",64,"3","1","1",1,"3","3"
"891",74447,"1",0,"2","1","1",4,"1","7"
"892",74448,"2",5,"6","1","1",4,"1","15"
"893",74449,"1",37,"4","1","1",3,"1","15"
"894",74450,"1",16,"1","1","1",5,"6","6"
"895",74451,"2",77,"2","1","1",3,"5","4"
"896",74452,"2",11,"1","1","1",4,"1","14"
"897",74453,"1",0,"3","1","1",6,"6","7"
"898",74454,"1",45,"6","2","1",5,"1","15"
"899",74455,"2",38,"3","1","1",5,"3","6"
"900",74456,"2",1,"4","1","1",5,"1","6"
"901",74457,"1",13,"3","1","1",4,"1","15"
"902",74458,"2",15,"1","1","1",5,"1","8"
"903",74459,"2",61,"3","1","1",1,"3","1"
"904",74460,"2",20,"3","1","1",3,"5","15"
"905",74461,"1",1,"3","1","1",6,"3","4"
"906",74462,"2",58,"4","1","1",1,"3","7"
"907",74463,"1",45,"3","1","1",3,"3","14"
"908",74464,"1",45,"7","2","1",6,"1","1"
"909",74465,"1",80,"1","1","1",2,"1","5"
"910",74466,"1",34,"3","1","1",7,"1","7"
"911",74467,"1",1,"4","1","1",4,"1","14"
"912",74468,"2",5,"6","1","1",4,"1","6"
"913",74469,"1",1,"4","1","1",5,"5","4"
"914",74470,"1",4,"3","1","1",7,"1","1"
"915",74471,"2",16,"1","1","1",6,"1","7"
"916",74472,"2",2,"3","1","1",4,"1","9"
"917",74473,"1",80,"3","1","1",2,"1","4"
"918",74474,"1",3,"1","1","1",4,"1","8"
"919",74475,"1",0,"1","1","1",4,"1","6"
"920",74476,"2",68,"2","2","2",4,"5","8"
"921",74477,"1",1,"1","1","1",4,"1","2"
"922",74478,"1",8,"7","1","1",5,"6","7"
"923",74479,"2",50,"1","1","1",3,"1","10"
"924",74480,"2",18,"1","1","1",7,"1","6"
"925",74481,"2",35,"4","1","1",4,"5","77"
"926",74482,"2",8,"1","1","1",3,"3","6"
"927",74483,"1",4,"1","1","1",4,"1","6"
"928",74484,"2",11,"4","1","1",6,"1","15"
"929",74485,"2",3,"3","1","1",7,"1","8"
"930",74486,"2",69,"4","1","1",7,"1","8"
"931",74487,"1",78,"3","1","1",2,"1","8"
"932",74488,"2",16,"3","1","1",6,"1","15"
"933",74489,"2",36,"3","1","1",3,"1","15"
"934",74490,"2",80,"3","1","1",2,"1","14"
"935",74491,"2",8,"4","1","1",5,"1","3"
"936",74492,"2",10,"3","1","1",5,"1","9"
"937",74493,"1",40,"1","2","2",3,"1","8"
"938",74494,"1",2,"4","1","1",3,"77","14"
"939",74495,"1",8,"6","1","1",6,"1","9"
"940",74496,"1",4,"3","1","1",5,"1","6"
"941",74497,"1",2,"2","1","1",6,"1","2"
"942",74498,"1",29,"1","2","2",4,"1","8"
"943",74499,"1",59,"4","1","1",1,"3","3"
"944",74500,"1",6,"1","1","1",3,"4","3"
"945",74501,"2",10,"3","1","1",5,"3","6"
"946",74502,"1",27,"4","2","2",1,"1","2"
"947",74503,"2",47,"1","1","1",5,"4","6"
"948",74504,"2",43,"3","1","1",4,"3","5"
"949",74505,"2",21,"3","1","1",6,"1","15"
"950",74506,"2",4,"1","1","1",4,"1","6"
"951",74507,"1",14,"1","2","2",6,"1","5"
"952",74508,"1",80,"3","1","1",2,"1","15"
"953",74509,"2",48,"2","1","1",4,"1","6"
"954",74510,"1",64,"3","1","1",2,"1","15"
"955",74511,"1",46,"3","1","1",5,"1","15"
"956",74512,"1",80,"3","1","1",2,"1","7"
"957",74513,"1",15,"3","1","1",4,"1","15"
"958",74514,"2",0,"2","1","1",4,"1","5"
"959",74515,"2",0,"1","1","1",2,"5","5"
"960",74516,"2",16,"1","1","1",3,"2","6"
"961",74517,"1",1,"4","1","1",3,"6","3"
"962",74518,"1",0,"7","1","1",3,"1","99"
"963",74519,"2",60,"3","1","1",1,"2","2"
"964",74520,"1",6,"6","1","1",4,"1","6"
"965",74521,"2",21,"4","1","1",4,"1","1"
"966",74522,"1",2,"1","1","1",3,"1","3"
"967",74523,"2",61,"1","1","1",2,"1","15"
"968",74524,"1",47,"1","2","2",5,"1","4"
"969",74525,"1",11,"7","1","1",5,"1","4"
"970",74526,"2",58,"4","1","1",2,"1","9"
"971",74527,"1",0,"4","1","1",3,"5","3"
"972",74528,"2",1,"1","1","1",6,"1","6"
"973",74529,"1",51,"1","2","2",4,"1","6"
"974",74530,"2",45,"1","2","2",6,"1","5"
"975",74531,"1",72,"4","1","1",1,"3","4"
"976",74532,"1",25,"1","2","2",5,"1","4"
"977",74533,"2",0,"3","1","1",4,"1","7"
"978",74534,"1",65,"3","1","1",4,"3","6"
"979",74535,"1",1,"2","1","1",4,"3","13"
"980",74536,"1",65,"2","2","1",2,"1","6"
"981",74537,"2",23,"4","1","1",2,"5","3"
"982",74538,"2",75,"3","1","1",2,"1","15"
"983",74539,"1",55,"4","1","1",4,"1","10"
"984",74540,"2",11,"2","1","1",5,"1","15"
"985",74541,"2",5,"4","1","1",5,"5","4"
"986",74542,"1",46,"3","1","1",3,"5","1"
"987",74543,"1",40,"7","1","1",1,"3","9"
"988",74544,"1",10,"4","1","1",7,"1","5"
"989",74545,"2",8,"3","1","1",7,"1","6"
"990",74546,"2",27,"1","2","1",7,"4","6"
"991",74547,"1",43,"3","1","1",2,"3","6"
"992",74548,"2",63,"2","2","2",5,"5","4"
"993",74549,"2",55,"6","2","1",3,"1","10"
"994",74550,"2",4,"4","1","1",2,"3","6"
"995",74551,"2",32,"3","1","1",1,"5","15"
"996",74552,"2",44,"4","2","2",4,"3","5"
"997",74553,"1",6,"3","1","1",5,"6","4"
"998",74554,"2",35,"4","1","1",6,"6","6"
"999",74555,"2",2,"7","1","1",4,"1","12"
"1000",74556,"2",23,"3","1","1",1,"5","2"
"1001",74557,"2",28,"3","1","1",5,"6","6"
"1002",74558,"2",1,"4","1","1",6,"1","5"
"1003",74559,"2",19,"2","1","1",4,"5","10"
"1004",74560,"1",36,"3","1","1",5,"1","4"
"1005",74561,"1",1,"1","1","1",6,"1","6"
"1006",74562,"1",62,"3","1","1",3,"1","10"
"1007",74563,"2",40,"3","1","1",4,"1","6"
"1008",74564,"2",26,"6","1","1",3,"5","6"
"1009",74565,"1",66,"2","2","2",2,"1","77"
"1010",74566,"2",55,"3","1","1",1,"4","3"
"1011",74567,"2",53,"3","1","1",3,"1","14"
"1012",74568,"1",8,"2","1","1",6,"6","99"
"1013",74569,"1",19,"3","1","1",7,"1","7"
"1014",74570,"2",63,"1","1","1",2,"1","8"
"1015",74571,"1",53,"3","1","1",2,"1","15"
"1016",74572,"2",2,"4","1","1",4,"6","7"
"1017",74573,"2",4,"4","1","1",7,"6","1"
"1018",74574,"2",80,"3","1","1",2,"1","5"
"1019",74575,"2",16,"2","1","1",6,"6","8"
"1020",74576,"2",73,"3","1","1",4,"1","6"
"1021",74577,"2",3,"4","1","1",7,"2","8"
"1022",74578,"1",4,"2","1","1",3,"1","8"
"1023",74579,"1",51,"6","2","1",5,"6","3"
"1024",74580,"2",13,"2","1","1",5,"1","5"
"1025",74581,"1",75,"1","1","1",2,"2","4"
"1026",74582,"2",30,"3","1","1",5,"6","6"
"1027",74583,"2",60,"1","1","1",3,"3","4"
"1028",74584,"1",10,"4","1","1",4,"1","8"
"1029",74585,"2",0,"4","1","1",6,"3","6"
"1030",74586,"1",24,"7","1","1",7,"1","6"
"1031",74587,"1",66,"1","1","1",6,"1","14"
"1032",74588,"2",74,"3","1","1",1,"2","7"
"1033",74589,"1",67,"3","1","1",2,"5","5"
"1034",74590,"1",30,"3","1","1",5,"1","15"
"1035",74591,"1",73,"4","2","1",2,"1","5"
"1036",74592,"1",1,"4","1","1",4,"1","5"
"1037",74593,"1",0,"3","1","1",3,"1","8"
"1038",74594,"2",53,"4","1","1",2,"3","8"
"1039",74595,"1",5,"1","1","1",6,"1","5"
"1040",74596,"2",45,"4","1","1",3,"5","5"
"1041",74597,"1",0,"1","1","1",5,"5","13"
"1042",74598,"1",58,"3","1","1",2,"1","14"
"1043",74599,"1",6,"3","1","1",6,"1","15"
"1044",74600,"2",66,"4","1","1",2,"1","15"
"1045",74601,"2",20,"4","1","1",4,"6","5"
"1046",74602,"2",18,"4","1","1",4,"1","10"
"1047",74603,"1",12,"6","1","1",4,"1","15"
"1048",74604,"1",3,"6","1","1",4,"1","8"
"1049",74605,"2",62,"3","1","1",2,"1","15"
"1050",74606,"1",9,"1","1","1",5,"1","99"
"1051",74607,"1",68,"6","2","1",2,"1","77"
"1052",74608,"1",14,"1","1","1",7,"1","14"
"1053",74609,"2",46,"2","2","2",2,"1","14"
"1054",74610,"2",0,"3","1","1",7,"6","7"
"1055",74611,"1",64,"1","1","1",2,"1","9"
"1056",74612,"2",47,"1","1","1",4,"1","14"
"1057",74613,"2",35,"3","1","1",2,"6","4"
"1058",74614,"2",12,"1","1","1",3,"1","7"
"1059",74615,"2",4,"4","1","1",5,"6","6"
"1060",74616,"1",19,"1","1","1",7,"1","7"
"1061",74617,"1",17,"4","1","1",3,"2","5"
"1062",74618,"2",0,"1","1","1",6,"1","3"
"1063",74619,"1",80,"3","1","1",2,"1","8"
"1064",74620,"2",14,"4","1","1",3,"3","6"
"1065",74621,"2",1,"6","1","1",6,"1","7"
"1066",74622,"2",0,"3","1","1",6,"1","15"
"1067",74623,"2",46,"3","1","1",4,"3","6"
"1068",74624,"2",37,"4","1","1",7,"5","3"
"1069",74625,"1",21,"3","1","1",3,"1","6"
