"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"2136",75692,"Male",18,"White","US","US",2,"Divorced","$75000 - $99999"
"2137",75693,"Male",0,"White","US","US",3,"Separated","$0 - $4999"
"2138",75694,"Male",9,"Other_Hispanic","US","US",6,"partner","Unknown"
"2139",75695,"Female",74,"Mexican_American","Others","Other",5,"Widowed","$25000 - $34999"
"2140",75696,"Female",80,"White","Others","US",2,"Widowed","$10000 - $14999"
"2141",75697,"Female",10,"White","US","US",4,"Married","$55000 - $64999"
"2142",75698,"Male",22,"White","US","US",7,"Married","$100000 and Over"
"2143",75699,"Female",62,"Mexican_American","Others","Other",5,"Never_married","$15000 - $19999"
"2144",75700,"Male",68,"Other_Hispanic","Others","US",1,"Divorced","$10000 - $14999"
"2145",75701,"Female",2,"White","US","US",5,"Married","$100000 and Over"
"2146",75702,"Female",59,"White","Others","US",1,"Divorced","$45000 - $54999"
"2147",75703,"Male",3,"Black","US","US",4,"partner","Under $20000"
"2148",75704,"Male",24,"Mexican_American","US","US",4,"Divorced","$10000 - $14999"
"2149",75705,"Female",50,"White","US","US",1,"Never_married","$100000 and Over"
"2150",75706,"Female",44,"Black","US","US",2,"Divorced","$25000 - $34999"
"2151",75707,"Female",14,"Other_Hispanic","US","US",5,"Separated","$15000 - $19999"
"2152",75708,"Female",5,"Black","US","US",6,"Married","$0 - $4999"
"2153",75709,"Female",30,"Other_Hispanic","Others","US",2,"Married","$55000 - $64999"
"2154",75710,"Male",35,"White","US","US",4,"Married","$100000 and Over"
"2155",75711,"Male",12,"Mexican_American","Others","Other",6,"Married","$75000 - $99999"
"2156",75712,"Male",11,"White","US","US",7,"Married","$75000 - $99999"
"2157",75713,"Female",12,"Asian","Others","Other",7,"Married","$5000 - $9999"
"2158",75714,"Male",54,"Asian","Others","US",2,"Married","$100000 and Over"
"2159",75715,"Male",12,"Other_Hispanic","US","US",5,"Married","$65000 - $74999"
"2160",75716,"Male",2,"Mexican_American","US","US",3,"partner","$10000 - $14999"
"2161",75717,"Female",80,"White","US","US",1,"Widowed","$15000 - $19999"
"2162",75718,"Male",0,"multiracial","US","US",5,"Married","$75000 - $99999"
"2163",75719,"Male",2,"multiracial","US","US",3,"partner","$25000 - $34999"
"2164",75720,"Male",6,"Mexican_American","US","US",4,"Married","$55000 - $64999"
"2165",75721,"Male",32,"White","US","US",6,"Divorced","$20000 - $24999"
"2166",75722,"Male",15,"Black","US","US",4,"partner","$75000 - $99999"
"2167",75723,"Female",55,"Asian","Others","US",1,"Never_married","$15000 - $19999"
"2168",75724,"Male",66,"Mexican_American","Others","US",5,"Married","$45000 - $54999"
"2169",75725,"Male",24,"White","US","US",1,"Never_married","$10000 - $14999"
"2170",75726,"Male",33,"White","US","US",4,"Married","$65000 - $74999"
"2171",75727,"Male",0,"White","US","US",4,"Married","$25000 - $34999"
"2172",75728,"Male",10,"White","US","US",2,"Divorced","$25000 - $34999"
"2173",75729,"Female",11,"Mexican_American","Others","Other",7,"Married","$45000 - $54999"
"2174",75730,"Male",59,"White","US","US",1,"Never_married","$5000 - $9999"
"2175",75731,"Male",8,"Other_Hispanic","US","US",7,"Married","$0 - $4999"
"2176",75732,"Male",15,"Mexican_American","US","US",4,"Separated","$20000 - $24999"
"2177",75733,"Male",56,"Black","US","US",1,"Never_married","$5000 - $9999"
"2178",75734,"Male",18,"Black","US","US",2,"Divorced","$75000 - $99999"
"2179",75735,"Male",19,"Asian","Others","US",7,"Married","$100000 and Over"
"2180",75736,"Male",0,"White","US","US",7,"Married","$75000 - $99999"
"2181",75737,"Female",20,"Mexican_American","US","US",7,"Never_married","$25000 - $34999"
"2182",75738,"Male",47,"Other_Hispanic","Others","US",6,"Widowed","$65000 - $74999"
"2183",75739,"Male",20,"White","US","US",1,"Never_married","$15000 - $19999"
"2184",75740,"Female",5,"Black","US","US",4,"Married","$35000 - $44999"
"2185",75741,"Female",11,"White","US","US",7,"Married","$35000 - $44999"
"2186",75742,"Male",37,"Other_Hispanic","Others","Other",4,"Married","$65000 - $74999"
"2187",75743,"Female",36,"Asian","Others","Other",7,"Married","$5000 - $9999"
"2188",75744,"Female",72,"White","US","US",1,"Divorced","$15000 - $19999"
"2189",75745,"Female",44,"Asian","Others","Other",3,"Married","$35000 - $44999"
"2190",75746,"Female",2,"multiracial","US","US",5,"Married","$75000 - $99999"
"2191",75747,"Male",18,"Asian","US","US",4,"Married","$75000 - $99999"
"2192",75748,"Female",80,"Asian","US","US",1,"Widowed","$35000 - $44999"
"2193",75749,"Male",69,"Other_Hispanic","Others","US",1,"Divorced","$5000 - $9999"
"2194",75750,"Male",70,"White","US","US",2,"Married","$100000 and Over"
"2195",75751,"Male",47,"White","US","US",4,"Married","$100000 and Over"
"2196",75752,"Female",11,"White","US","US",6,"Married","$20000 - $24999"
"2197",75753,"Male",19,"Mexican_American","US","US",4,"Married","$100000 and Over"
"2198",75754,"Male",55,"White","US","US",3,"Married","$10000 - $14999"
"2199",75755,"Female",41,"White","US","US",4,"Married","$100000 and Over"
"2200",75756,"Female",5,"White","Others","US",5,"Married","$20000 and Over"
"2201",75757,"Female",7,"Mexican_American","US","US",6,"Married","$25000 - $34999"
"2202",75758,"Male",47,"Asian","Others","US",4,"Married","$100000 and Over"
"2203",75759,"Male",11,"Other_Hispanic","US","US",4,"Married","$100000 and Over"
"2204",75760,"Female",12,"Asian","US","US",7,"Married","$100000 and Over"
"2205",75761,"Female",6,"Black","US","US",5,"Married","$75000 - $99999"
"2206",75762,"Female",61,"White","US","US",2,"Divorced","$65000 - $74999"
"2207",75763,"Male",32,"Other_Hispanic","Others","US",4,"Married","$25000 - $34999"
"2208",75764,"Female",2,"Other_Hispanic","US","US",2,"Never_married","$5000 - $9999"
"2209",75765,"Female",7,"Black","US","US",4,"Married","$75000 - $99999"
"2210",75766,"Female",16,"White","US","US",3,"Married","$15000 - $19999"
"2211",75767,"Female",9,"Mexican_American","US","US",4,"Married","$35000 - $44999"
"2212",75768,"Male",46,"Asian","Others","Other",4,"Married","$65000 - $74999"
"2213",75769,"Male",72,"White","US","US",5,"Married","$100000 and Over"
"2214",75770,"Female",10,"White","US","US",5,"Never_married","$5000 - $9999"
"2215",75771,"Male",70,"White","US","US",2,"Married","$20000 and Over"
"2216",75772,"Female",15,"White","US","US",5,"Married","$100000 and Over"
"2217",75773,"Female",19,"White","US","US",4,"partner","$25000 - $34999"
"2218",75774,"Male",80,"White","US","US",1,"Married","$15000 - $19999"
"2219",75775,"Male",41,"White","Others","Other",5,"Married","$20000 and Over"
"2220",75776,"Female",21,"White","US","US",2,"Married","$20000 - $24999"
"2221",75777,"Male",9,"Asian","US","US",4,"Married","$100000 and Over"
"2222",75778,"Male",62,"Asian","Others","US",4,"Never_married","$25000 - $34999"
"2223",75779,"Male",29,"White","US","US",1,"partner","Refused"
"2224",75780,"Male",66,"White","US","US",1,"Never_married","$20000 - $24999"
"2225",75781,"Male",65,"White","US","US",2,"Married","$100000 and Over"
"2226",75782,"Male",6,"Mexican_American","US","US",7,"Married","Refused"
"2227",75783,"Male",55,"Asian","Others","US",2,"Married","$35000 - $44999"
"2228",75784,"Male",57,"Other_Hispanic","US","US",4,"Married","$100000 and Over"
"2229",75785,"Female",22,"Black","US","US",4,"Married","$65000 - $74999"
"2230",75786,"Female",54,"multiracial","US","US",1,"Divorced","$25000 - $34999"
"2231",75787,"Male",72,"White","US","US",3,"Married","Under $20000"
"2232",75788,"Female",50,"White","US","US",3,"Married","$100000 and Over"
"2233",75789,"Male",58,"White","US","US",2,"Married","$100000 and Over"
"2234",75790,"Female",28,"Mexican_American","US","US",5,"Widowed","$75000 - $99999"
"2235",75791,"Female",12,"Black","US","US",7,"Married","$100000 and Over"
"2236",75792,"Male",42,"White","US","US",4,"Married","$35000 - $44999"
"2237",75793,"Female",2,"White","US","US",5,"partner","$55000 - $64999"
"2238",75794,"Female",8,"Black","US","US",4,"Married","$100000 and Over"
"2239",75795,"Male",79,"Mexican_American","Others","US",2,"Married","$20000 - $24999"
"2240",75796,"Female",14,"Black","US","US",5,"Never_married","$25000 - $34999"
"2241",75797,"Female",47,"White","US","US",3,"Divorced","$75000 - $99999"
"2242",75798,"Male",9,"Mexican_American","US","US",6,"Married","$35000 - $44999"
"2243",75799,"Female",22,"White","US","US",3,"Married","$25000 - $34999"
"2244",75800,"Male",9,"Mexican_American","Others","Other",6,"Married","$20000 - $24999"
"2245",75801,"Male",3,"Mexican_American","US","US",6,"partner","$20000 - $24999"
"2246",75802,"Male",15,"Mexican_American","US","US",6,"Married","$20000 and Over"
"2247",75803,"Male",40,"Black","US","US",6,"partner","$25000 - $34999"
"2248",75804,"Male",0,"White","US","US",3,"partner","$100000 and Over"
"2249",75805,"Female",53,"White","US","US",2,"Separated","$20000 - $24999"
"2250",75806,"Male",7,"White","Others","Other",5,"Married","$20000 and Over"
"2251",75807,"Female",32,"White","US","US",4,"Married","$75000 - $99999"
"2252",75808,"Male",75,"White","US","US",2,"Married","$20000 and Over"
"2253",75809,"Male",13,"White","US","US",4,"Married","$75000 - $99999"
"2254",75810,"Male",7,"White","US","US",4,"Married","$100000 and Over"
"2255",75811,"Female",8,"Mexican_American","US","US",6,"Separated","$35000 - $44999"
"2256",75812,"Female",1,"White","US","US",4,"Married","$100000 and Over"
"2257",75813,"Female",6,"Black","US","US",7,"Divorced","$20000 - $24999"
"2258",75814,"Male",28,"White","US","US",1,"Never_married","$0 - $4999"
"2259",75815,"Male",7,"multiracial","US","US",2,"Never_married","$35000 - $44999"
"2260",75816,"Female",17,"Asian","US","US",5,"Divorced","$55000 - $64999"
"2261",75817,"Female",53,"Asian","Others","US",5,"Married","$45000 - $54999"
"2262",75818,"Female",6,"Black","US","US",2,"Never_married","$25000 - $34999"
"2263",75819,"Male",20,"White","US","US",5,"Married","$45000 - $54999"
"2264",75820,"Female",43,"Asian","Others","US",4,"Married","$100000 and Over"
"2265",75821,"Male",25,"Asian","Others","US",4,"Never_married","$65000 - $74999"
"2266",75822,"Female",34,"White","Others","US",4,"Married","$100000 and Over"
"2267",75823,"Female",43,"multiracial","Others","US",7,"Married","$100000 and Over"
"2268",75824,"Female",50,"White","US","US",1,"Divorced","$15000 - $19999"
"2269",75825,"Female",40,"Asian","Others","Other",4,"Married","$35000 - $44999"
"2270",75826,"Male",70,"Mexican_American","US","US",3,"Married","$35000 - $44999"
"2271",75827,"Female",14,"multiracial","US","US",5,"partner","$75000 - $99999"
"2272",75828,"Female",43,"White","US","US",3,"Married","$75000 - $99999"
"2273",75829,"Male",5,"Mexican_American","US","US",6,"partner","$15000 - $19999"
"2274",75830,"Female",18,"Black","US","US",3,"Divorced","$75000 - $99999"
"2275",75831,"Female",34,"White","US","US",2,"Married","$100000 and Over"
"2276",75832,"Female",14,"Mexican_American","US","US",5,"partner","$25000 - $34999"
"2277",75833,"Male",15,"Black","US","US",7,"Married","$45000 - $54999"
"2278",75834,"Male",0,"multiracial","US","US",5,"Never_married","$25000 - $34999"
"2279",75835,"Male",31,"White","US","US",1,"Divorced","$65000 - $74999"
"2280",75836,"Male",16,"multiracial","US","US",4,"Married","$100000 and Over"
"2281",75837,"Male",55,"White","US","US",7,"Married","$75000 - $99999"
"2282",75838,"Male",80,"White","US","US",2,"Married","$75000 - $99999"
"2283",75839,"Female",40,"Black","Others","Other",5,"Married","$25000 - $34999"
"2284",75840,"Male",52,"White","US","US",2,"Married","$100000 and Over"
"2285",75841,"Female",41,"White","US","US",2,"Married","$35000 - $44999"
"2286",75842,"Male",23,"multiracial","US","US",5,"Married","Refused"
"2287",75843,"Female",0,"Mexican_American","US","US",6,"Married","$45000 - $54999"
"2288",75844,"Female",16,"White","US","US",4,"Divorced","$100000 and Over"
"2289",75845,"Male",59,"Mexican_American","Others","Other",3,"Separated","$45000 - $54999"
"2290",75846,"Female",7,"Mexican_American","US","US",5,"Separated","$5000 - $9999"
"2291",75847,"Female",6,"Black","US","US",4,"Married","$20000 and Over"
"2292",75848,"Male",59,"White","US","US",2,"Married","$100000 and Over"
"2293",75849,"Female",3,"Other_Hispanic","US","US",3,"Widowed","$10000 - $14999"
"2294",75850,"Female",37,"Asian","Others","Other",7,"Married","$100000 and Over"
"2295",75851,"Male",11,"Other_Hispanic","US","US",4,"Married","$100000 and Over"
"2296",75852,"Male",7,"White","US","US",4,"Married","$100000 and Over"
"2297",75853,"Female",19,"Mexican_American","Others","Other",4,"Never_married","$10000 - $14999"
"2298",75854,"Male",18,"White","US","US",3,"Divorced","$45000 - $54999"
"2299",75855,"Female",34,"White","US","US",3,"Married","$45000 - $54999"
"2300",75856,"Female",28,"Other_Hispanic","US","US",3,"Married","$45000 - $54999"
"2301",75857,"Female",7,"Black","US","US",5,"Married","$75000 - $99999"
"2302",75858,"Female",20,"Black","US","US",4,"Never_married","$35000 - $44999"
"2303",75859,"Female",11,"Mexican_American","US","US",5,"Married","$100000 and Over"
"2304",75860,"Male",60,"Asian","Others","US",2,"Married","$75000 - $99999"
"2305",75861,"Female",52,"Black","US","US",2,"Divorced","$55000 - $64999"
"2306",75862,"Female",10,"Other_Hispanic","US","US",5,"Married","$35000 - $44999"
"2307",75863,"Female",62,"multiracial","US","US",1,"Widowed","Under $20000"
"2308",75864,"Female",4,"Black","US","US",4,"Married","$25000 - $34999"
"2309",75865,"Female",5,"Black","US","US",7,"Married","$0 - $4999"
"2310",75866,"Male",12,"Mexican_American","US","US",6,"Married","$75000 - $99999"
"2311",75867,"Male",1,"Asian","US","US",3,"Married","$100000 and Over"
"2312",75868,"Female",0,"White","US","US",4,"partner","$65000 - $74999"
"2313",75869,"Male",27,"Black","US","US",4,"Married","$45000 - $54999"
"2314",75870,"Female",40,"Other_Hispanic","US","US",5,"Married","$55000 - $64999"
"2315",75871,"Female",57,"White","US","US",2,"Married","$45000 - $54999"
"2316",75872,"Female",21,"Black","US","US",3,"partner","$10000 - $14999"
"2317",75873,"Male",9,"White","US","US",6,"Married","$100000 and Over"
"2318",75874,"Male",57,"White","US","US",3,"Never_married","$45000 - $54999"
"2319",75875,"Male",14,"Black","US","US",5,"Married","$25000 - $34999"
"2320",75876,"Male",4,"White","US","US",4,"Married","$100000 and Over"
"2321",75877,"Male",1,"White","US","US",4,"Married","$55000 - $64999"
"2322",75878,"Female",12,"Mexican_American","US","US",6,"Married","$25000 - $34999"
"2323",75879,"Male",56,"White","US","US",1,"Never_married","$10000 - $14999"
"2324",75880,"Female",13,"Asian","US","US",5,"Married","$45000 - $54999"
"2325",75881,"Female",25,"Mexican_American","Others","Other",5,"Married","$35000 - $44999"
"2326",75882,"Male",54,"White","US","US",3,"Married","$100000 and Over"
"2327",75883,"Female",48,"White","US","US",3,"Married","$10000 - $14999"
"2328",75884,"Female",3,"White","US","US",7,"Married","$20000 - $24999"
"2329",75885,"Male",40,"White","US","US",2,"Married","$100000 and Over"
"2330",75886,"Male",12,"Mexican_American","US","US",7,"Married","$20000 and Over"
"2331",75887,"Female",56,"Black","US","US",1,"Never_married","$55000 - $64999"
"2332",75888,"Female",44,"White","US","US",3,"Divorced","$35000 - $44999"
"2333",75889,"Male",4,"Mexican_American","US","US",3,"Married","$35000 - $44999"
"2334",75890,"Female",43,"White","US","US",5,"Married","$45000 - $54999"
"2335",75891,"Male",2,"White","US","US",3,"partner","$15000 - $19999"
"2336",75892,"Female",80,"White","US","US",1,"Widowed","$25000 - $34999"
"2337",75893,"Female",49,"Asian","Others","Other",4,"Married","$75000 - $99999"
"2338",75894,"Female",46,"White","US","US",3,"Married","$75000 - $99999"
"2339",75895,"Female",55,"White","US","US",2,"Divorced","$10000 - $14999"
"2340",75896,"Male",26,"White","US","US",3,"partner","$35000 - $44999"
"2341",75897,"Female",0,"White","US","US",3,"Married","$75000 - $99999"
"2342",75898,"Male",24,"White","US","US",3,"partner","$35000 - $44999"
"2343",75899,"Female",31,"White","US","US",5,"Married","$45000 - $54999"
"2344",75900,"Male",21,"Asian","Others","US",5,"Married","$35000 - $44999"
"2345",75901,"Female",19,"White","US","US",4,"Married","$55000 - $64999"
"2346",75902,"Male",19,"Other_Hispanic","US","US",4,"Married","$20000 - $24999"
"2347",75903,"Male",28,"Black","US","US",4,"partner","$15000 - $19999"
"2348",75904,"Female",70,"Mexican_American","Others","US",4,"Widowed","$25000 - $34999"
"2349",75905,"Female",39,"Asian","Others","US",2,"Never_married","$75000 - $99999"
"2350",75906,"Male",17,"White","US","US",3,"Divorced","$20000 - $24999"
"2351",75907,"Male",40,"White","US","US",7,"Married","$45000 - $54999"
"2352",75908,"Female",24,"Black","US","US",1,"Never_married","$20000 - $24999"
"2353",75909,"Female",77,"Mexican_American","US","US",1,"Widowed","$5000 - $9999"
"2354",75910,"Male",30,"White","US","US",4,"Married","$35000 - $44999"
"2355",75911,"Male",67,"Black","Others","US",1,"Separated","$45000 - $54999"
"2356",75912,"Male",80,"Black","US","US",3,"Married","$55000 - $64999"
"2357",75913,"Female",32,"White","Others","US",1,"Never_married","$75000 - $99999"
"2358",75914,"Male",1,"Other_Hispanic","US","US",4,"Never_married","$10000 - $14999"
"2359",75915,"Female",63,"Mexican_American","US","US",1,"Divorced","$20000 - $24999"
"2360",75916,"Male",7,"White","US","US",5,"Married","$35000 - $44999"
"2361",75917,"Female",13,"Black","US","US",5,"Married","$20000 - $24999"
"2362",75918,"Female",7,"White","US","US",4,"Refused","$35000 - $44999"
"2363",75919,"Female",23,"White","US","US",4,"Married","$20000 - $24999"
"2364",75920,"Male",11,"Mexican_American","US","US",3,"Married","$25000 - $34999"
"2365",75921,"Male",76,"Black","Others","US",2,"Married","$75000 - $99999"
"2366",75922,"Female",65,"White","US","US",2,"Married","$75000 - $99999"
"2367",75923,"Male",80,"White","US","US",2,"Married","$55000 - $64999"
"2368",75924,"Male",30,"multiracial","US","US",5,"Divorced","$65000 - $74999"
"2369",75925,"Male",51,"Black","US","US",1,"Divorced","$5000 - $9999"
"2370",75926,"Male",10,"White","US","US",3,"Never_married","$10000 - $14999"
"2371",75927,"Male",30,"Black","US","US",1,"Never_married","$100000 and Over"
"2372",75928,"Female",31,"White","US","US",3,"Married","$100000 and Over"
"2373",75929,"Female",23,"Black","US","US",1,"Never_married","$5000 - $9999"
"2374",75930,"Female",7,"Black","US","US",5,"partner","$65000 - $74999"
"2375",75931,"Male",18,"Asian","Others","Other",5,"Married","$35000 - $44999"
"2376",75932,"Male",41,"Other_Hispanic","US","US",1,"partner","$100000 and Over"
"2377",75933,"Female",53,"Black","US","US",1,"Never_married","$35000 - $44999"
"2378",75934,"Male",46,"White","US","US",1,"Separated","$0 - $4999"
"2379",75935,"Male",4,"Mexican_American","US","US",5,"Married","$35000 - $44999"
